Chr	Start	End	MedianPoint	Midpoint	Width	Feature_name	Name	Type	Direction	WatsonHpM	CrickHpM	TotalHpM	DCHpM	DCHpMpercent
2	554707	554955	554845	554831	249	YBR157C	ICS2	divergent	-,+	34.17	31.6	65.77	0.22	0.33
2	555222	555456	555326	555339	235	YBR157C	ICS2	divergent	-,+	68.06	47.23	115.29	6.47	5.61
2	555676	555889	555766	555782.5	214	YBR157C	ICS2	divergent	-,+	63.95	55.24	119.19	1.03	0.87
2	561078	561286	561171	561182	209	YBR160W	CDC28	directional	+,+	49.98	54.75	104.73	0.86	0.82
2	564894	565229	565035	565061.5	336	YBR162W-A	YSY6	divergent	-,+	257.77	257.36	515.13	22.27	4.32
2	568513	568723	568600	568618	211	YBR164C	ARL1	divergent	-,+	69.59	77.08	146.67	1.55	1.05
2	571303	571400	571354	571351.5	98	YBR167C	POP7	directional	-,-	6.25	8.42	14.67	0	0
2	576231	576258	576241	576244.5	28	YBR169C	SSE2	directional	-,-	9.16	0.88	10.04	0	0
2	578208	578261	578248	578234.5	54	YBR171W	SEC66	divergent	-,+	10.49	3.71	14.2	0	0
2	581486	581695	581596	581590.5	210	YBR173C	UMP1	directional	-,-	67.92	48.5	116.42	0.68	0.58
2	582177	582406	582271	582291.5	230	YBR175W	SWD3	divergent	-,+	120.53	157.17	277.7	1.1	0.4
2	586260	586498	586405	586379	239	YBR179C	FZO1	directional	-,-	140.22	140.93	281.16	6.44	2.29
2	589274	589378	589329	589326	105	YBR179C	FZO1	divergent	-,+	11.06	37.41	48.47	0.29	0.6
2	595624	595926	595790	595775	303	YBR182C-A	null	divergent	-,+	56.37	58.31	114.67	2.28	1.99
2	597163	597263	597213	597213	101	YBR183W	YPC1	directional	+,+	16.91	18.47	35.38	0.46	1.3
2	600063	600498	600344	600280.5	436	YBR186W	PCH2	divergent	-,+	59.35	68.34	127.69	0.59	0.46
2	611963	612103	612037	612033	141	YBR195C	MSI1	directional	-,-	23.95	29.23	53.18	0.59	1.11
2	614103	614386	614302	614244.5	284	YBR196C-A	null	directional	-,-	43.45	54.01	97.46	1.17	1.2
2	615179	615293	615231	615236	115	YBR197C	null	NA	NA	13.49	19.35	32.84	0.13	0.4
2	618570	618835	618655	618702.5	266	YBR198C	TAF5	divergent	-,+	94.7	115.22	209.92	1.02	0.49
2	620558	620827	620683	620692.5	270	YBR200W	BEM1	directional	+,+	46.6	97.01	143.61	1.53	1.07
2	624899	625552	625121	625225.5	654	YBR201C-A	null	divergent	-,+	101.38	124.95	226.33	2.81	1.24
2	628524	628855	628718	628689.5	332	YBR202W	MCM7	directional	+,+	57.91	53.02	110.93	1.45	1.31
2	633403	633626	633538	633514.5	224	YBR205W	KTR3	divergent	-,+	98.55	61.93	160.48	1.38	0.86
2	634748	635101	634948	634924.5	354	YBR205W	KTR3	directional	+,+	243.13	223.49	466.62	5.39	1.16
2	642461	643213	642721	642837	753	YBRCtau2	null	divergent	-,+	1366.45	1041.68	2408.14	196.45	8.16
2	647233	647441	647309	647337	209	YBR211C	AME1	divergent	-,+	42.24	44.36	86.6	0.96	1.1
2	650072	650295	650176	650183.5	224	YBR213W	MET8	directional	+,+	100.53	101.68	202.22	6.12	3.03
2	651071	651371	651249	651221	301	YBR213W	MET8	directional	+,+	140.01	153.17	293.18	0.76	0.26
2	653121	653293	653205	653207	173	YBR215W	HPC2	directional	+,+	56.74	96.6	153.34	1.86	1.21
2	657671	657751	657709	657711	81	YBR217W	ATG12	divergent	-,+	8.03	16.24	24.27	0.06	0.24
2	662262	662905	662582	662583.5	644	YBR219C	null	NA	NA	1076.21	1019.05	2095.26	189	9.02
2	664740	664961	664840	664850.5	222	YBR220C	null	directional_overlapping	-,-	62.5	97.14	159.64	1.73	1.08
2	666436	666686	666594	666561	251	YBR222C	PCS60	NA	NA	169.67	180.71	350.38	6.92	1.98
2	668415	668890	668578	668652.5	476	YBR223C	TDP1	NA	NA	85.23	140.81	226.04	2.08	0.92
2	670319	670462	670395	670390.5	144	YBR223C	TDP1	divergent	-,+	23.37	25.22	48.59	0.16	0.33
2	679239	679478	679386	679358.5	240	YBR229C	ROT2	directional	-,-	125.53	85.21	210.75	4.77	2.26
2	680066	680839	680371	680452.5	774	LSR1	LSR1	NA	NA	454.64	384.57	839.21	51.68	6.16
2	681950	682256	682152	682103	307	YBR231C	SWC5	convergent	+,-	86.52	85.06	171.58	3.87	2.25
2	683134	683321	683233	683227.5	188	YBR231C	SWC5	divergent	-,+	37.01	47.49	84.5	1.87	2.22
2	684804	684941	684875	684872.5	138	YBR233W-A	DAD3	directional	+,+	28.32	22.07	50.39	0.65	1.3
2	686641	686831	686754	686736	191	YBR234C	ARC40	divergent	-,+	53.82	47.34	101.16	0.43	0.42
2	691751	691888	691805	691819.5	138	YBR237W	PRP5	divergent	-,+	25.98	23	48.99	0.13	0.27
2	697454	698074	697737	697764	621	YBR238C	null	directional	-,-	511.85	440.77	952.62	37.38	3.92
2	700142	700289	700209	700215.5	148	YBR240C	THI2	directional	-,-	36.26	28.97	65.23	0.76	1.17
2	702101	702821	702341	702461	721	YBR241C	null	NA	NA	417.48	408.82	826.3	31.58	3.82
2	703106	703390	703283	703248	285	YBR241C	null	NA	NA	88.25	69.39	157.64	2.99	1.9
2	704156	704492	704350	704324	337	ARS222	null	divergent	-,+	99.3	122.63	221.93	4.86	2.19
2	704929	705004	704970	704966.5	76	YBR242W	null	NA	NA	7.86	3.99	11.85	0.05	0.44
2	706809	707332	707044	707070.5	524	YBR243C	ALG7	divergent	-,+	119.18	139.24	258.43	4.38	1.69
2	711391	711547	711465	711469	157	YBR245C	ISW1	NA	NA	60.98	42.47	103.46	0.89	0.86
2	714564	714675	714635	714619.5	112	YBR247C	ENP1	directional	-,-	15.35	22.47	37.82	0.11	0.29
2	716554	716780	716661	716667	227	YBR249C	ARO4	directional	-,-	61.58	93.16	154.75	2.59	1.67
2	718147	718949	718317	718548	803	YBR250W	SPO23	divergent	-,+	501.55	682.1	1183.64	55.52	4.69
2	721159	721294	721218	721226.5	136	YBR251W	MRPS5	directional	+,+	35.18	17.17	52.34	0.56	1.06
2	722419	722599	722501	722509	181	YBR252W	DUT1	directional	+,+	36.27	55.18	91.45	0.76	0.83
2	723018	723230	723141	723124	213	YBR252W	DUT1	directional	+,+	52.87	82.93	135.8	1.37	1.01
2	727145	727237	727190	727191	93	YBR255C-A	null	directional	-,-	14.76	13.7	28.46	0.16	0.57
2	728153	728368	728269	728260.5	216	YBR256C	RIB5	divergent	-,+	39.87	48.03	87.9	0.88	1
2	728692	728793	728747	728742.5	102	YBR257W	POP4	divergent	-,+	10.01	11.38	21.39	0.1	0.48
2	730172	730312	730241	730242	141	YBR258C	SHG1	divergent	-,+	27.87	37.87	65.74	0.73	1.11
2	734621	734836	734726	734728.5	216	YBR261C	TAE1	directional	-,-	132.83	155.1	287.94	7.37	2.56
2	735511	735731	735621	735621	221	YBR261C	TAE1	directional	-,-	118	84.52	202.52	3.32	1.64
2	736030	736266	736145	736148	237	YBR263W	SHM1	divergent	-,+	157.84	160.77	318.61	3	0.94
2	738334	738584	738451	738459	251	YBR265W	TSC10	divergent	-,+	199.05	227.58	426.63	15.26	3.58
2	739641	739848	739734	739744.5	208	YBR267W	REI1	directional	+,+	113.86	60.63	174.49	1.25	0.71
2	741085	741321	741224	741203	237	YBR268W	MRPL37	directional	+,+	105.19	142.21	247.4	1.82	0.74
2	741658	741819	741737	741738.5	162	ARS224	null	convergent	+,-	21.66	32.97	54.64	0.93	1.7
2	742578	742749	742665	742663.5	172	YBR269C	FMP21	directional	-,-	38.05	45.98	84.02	1.3	1.55
2	744408	744854	744723	744631	447	YBR270C	BIT2	divergent	-,+	203.25	214.88	418.13	5.81	1.39
2	747813	747986	747908	747899.5	174	YBR272C	HSM3	directional	-,-	37.01	39.37	76.38	0.75	0.98
2	749391	749542	749463	749466.5	152	YBR273C	UBX7	divergent	-,+	38.53	32.47	71	0.72	1.02
2	757267	757402	757335	757334.5	136	ARS225	null	directional	-,-	35.89	38.2	74.1	0.81	1.1
2	760120	760356	760245	760238	237	YBR278W	DPB3	divergent	-,+	79.73	88.15	167.88	2.13	1.27
2	760880	761232	761086	761056	353	YBR278W	DPB3	directional	+,+	91.13	154.04	245.17	3.06	1.25
2	767655	767864	767759	767759.5	210	YBR281C	DUG2	divergent	-,+	52.77	92.57	145.34	3.02	2.08
2	768066	768167	768132	768116.5	102	YBR282W	MRPL27	divergent	-,+	16.79	15.54	32.33	0.48	1.48
2	770636	771226	770819	770931	591	YBR284W	null	divergent	-,+	80.06	59.52	139.59	2.04	1.46
2	773554	773795	773672	773674.5	242	YBR284W	null	directional	+,+	62.59	36.57	99.16	2.03	2.05
2	776291	776517	776419	776404	227	YBR286W	APE3	directional	+,+	95.57	75.96	171.52	4.13	2.41
2	779538	779643	779593	779590.5	106	YBR289W	SNF5	divergent	-,+	17.06	25.22	42.28	0.25	0.59
2	782481	782539	782509	782510	59	YBR290W	BSD2	directional	+,+	10.39	14.44	24.83	0	0
2	784667	785012	784792	784839.5	346	YBR291C	CTP1	divergent	-,+	65.71	56.16	121.87	1.41	1.16
2	786439	786620	786540	786529.5	182	YBR293W	VBA2	divergent	-,+	50.32	29.92	80.24	0.43	0.54
2	786869	787033	786944	786951	165	YBR293W	VBA2	divergent	-,+	56.48	42.04	98.53	1.69	1.71
2	788719	788884	788801	788801.5	166	YBR293W	VBA2	directional	+,+	27.42	48.95	76.37	2.93	3.84
2	792207	792737	792610	792472	531	YBR295W	PCA1	directional	+,+	122.51	108.23	230.74	3.69	1.6
2	798924	799179	799055	799051.5	256	YBR296C	PHO89	directional	-,-	92.75	85.94	178.69	7.2	4.03
2	800193	800403	800304	800298	211	YBR296C-A	null	divergent	-,+	80.74	68.04	148.78	2.52	1.69
2	804904	805122	805022	805013	219	YBR298C-A	null	directional	-,-	196.38	184.18	380.56	3.2	0.84
3	9112	9139	9123	9125.5	28	YCL073C	GEX1	divergent	-,+	16.45	2.82	19.27	0	0
3	22223	22297	22259	22260	75	YCL061C	MRC1	directional	-,-	12.5	12.59	25.08	0.11	0.46
3	23443	23538	23499	23490.5	96	YCL059C	KRR1	directional	-,-	17.27	23.76	41.03	0.51	1.23
3	24350	24739	24624	24544.5	390	YCL057C-A	MIC10	divergent	-,+	48.78	59.61	108.38	1.26	1.16
3	31214	31363	31271	31288.5	150	YCL054W-A	RDT1	directional	+,+	26.23	37.37	63.59	0.24	0.38
3	38870	39673	39014	39271.5	804	ARS305	ARS305	directional	-,-	334.16	447.11	781.26	21.79	2.79
3	40726	41336	40863	41031	611	YCL049C	null	divergent	-,+	532.86	680.84	1213.69	38.92	3.21
3	41868	42076	41973	41972	209	YCL048W	SPS22	directional	+,+	127.77	174.66	302.42	10.11	3.34
3	44429	44598	44510	44513.5	170	YCL047C	null	directional	-,-	36.91	44.1	81.01	0.21	0.25
3	46970	47155	47080	47062.5	186	YCL045C	EMC1	directional	-,-	33.72	48.82	82.54	0.32	0.38
3	48430	48632	48551	48531	203	YCL044C	MGR1	directional	-,-	82.95	59.08	142.04	1.61	1.13
3	50264	52589	51470	51426.5	2326	YCL040W	GLK1	directional_overlapping	+,+	748.13	639.55	1387.69	57.92	4.17
3	56582	56870	56751	56726	289	YCL038C	ATG22	directional	-,-	417.37	584.67	1002.04	39.01	3.89
3	57134	57273	57203	57203.5	140	YCL038C	ATG22	directional	-,-	23.5	52.82	76.32	0.51	0.67
3	58762	59009	58920	58885.5	248	YCL036W	GFD2	divergent	-,+	182.28	151.78	334.06	2.46	0.74
3	61207	61652	61446	61429.5	446	YCL034W	LSB5	divergent	-,+	306.8	313.21	620.01	17.31	2.79
3	63224	63409	63314	63316.5	186	YCL033C	MXR2	divergent	-,+	43.98	62.4	106.38	1.3	1.22
3	65603	65807	65679	65705	205	YCL031C	RRP7	directional	-,-	8.18	34.15	42.34	0.6	1.42
3	65685	68762	67223.5	67223.5	3078	YCL031C	H4L2insert	NA	NA	98.82	117.22	216.04	7.04	3.26
3	71328	71913	71575	71620.5	586	YCL029C	BIK1	directional	-,-	292.25	304.23	596.47	20.83	3.49
3	73022	73185	73099	73103.5	164	YCL029C	BIK1	divergent	-,+	23.45	44.47	67.92	1.21	1.78
3	74581	74764	74667	74672.5	184	YCL028W	RNQ1	directional	+,+	44.15	47.2	91.35	2.63	2.88
3	77112	77707	77264	77409.5	596	YCL026C-B	HBN1	directional	-,-	519.78	314.42	834.2	26.91	3.23
3	78522	79101	78913	78811.5	580	YCL026C-A	FRM2	directional	-,-	107.43	130.35	237.77	9.99	4.2
3	81055	81641	81314	81348	587	YCL025C	AGP1	divergent	-,+	488.99	533.86	1022.86	67.08	6.56
3	86440	86593	86524	86516.5	154	YCL021W-A	null	directional	+,+	33.27	29.38	62.65	0.58	0.93
3	94001	94327	94123	94164	327	YCLWTy2-1	null	directional_overlapping	+,+	92.57	68.94	161.51	4.77	2.96
3	95043	96216	95629.5	95629.5	1174	YCL017C	hisGinsert	NA	NA	864.94	1041.86	1906.8	74.45	3.9
3	98592	98811	98678	98701.5	220	YCL017C	NFS1	directional	-,-	72.69	38.87	111.56	0.22	0.2
3	100051	100435	100326	100243	385	YCL014W	BUD3	divergent	-,+	161.28	105.64	266.92	3.28	1.23
3	106145	106225	106190	106185	81	YCL014W	BUD3	convergent	+,-	18.52	5.76	24.28	0	0
3	107632	107844	107705	107738	213	YCL010C	SGF29	directional	-,-	57.17	62.61	119.78	1.21	1.01
3	108589	108847	108712	108718	259	YCL010C	SGF29	directional	-,-	266.37	262.37	528.74	28.21	5.34
3	109799	110045	109941	109922	247	YCL008C	STP22	directional	-,-	222.02	143.66	365.68	12.7	3.47
3	111084	111287	111200	111185.5	204	YCL005W-A	VMA9	divergent	-,+	63.38	96.07	159.45	2.62	1.64
3	112010	112252	112115	112131	243	YCL005W	LDB16	directional	+,+	133.67	188.58	322.25	8.9	2.76
3	113127	113288	113199	113207.5	162	ARS307	ARS307	directional	+,+	46.71	57.96	104.68	0.96	0.91
3	115943	116132	116050	116037.5	190	YCL002C	null	divergent	-,+	72.12	65.81	137.92	1.62	1.17
3	124938	124998	124974	124968	61	YCR004C	YCP4	directional	-,-	14.09	7.52	21.61	0.17	0.78
3	126902	127048	126960	126975	147	YCR005C	CIT2	directional	-,-	15.34	11.51	26.85	0.45	1.68
3	129560	129658	129614	129609	99	YCR007C	null	directional	-,-	18.11	20.9	39.02	0.91	2.33
3	132107	132198	132156	132152.5	92	tN(GUU)C	null	divergent	-,+	14.08	22.3	36.37	0.33	0.91
3	135929	136360	136072	136144.5	432	ARS309	ARS309	directional	-,-	93.65	111.72	205.38	6.43	3.13
3	137609	137813	137713	137711	205	YCR011C	ADP1	directional	-,-	23.8	46.86	70.66	0.32	0.45
3	141480	141784	141609	141632	305	YCR012W	PGK1	divergent	-,+	73.53	101.06	174.59	3.17	1.82
3	146859	146900	146872	146879.5	42	YCR015C	CTO1	directional	-,-	9.84	12.15	21.98	0	0
3	151941	152146	152038	152043.5	206	YCR017C	CWH43	directional	-,-	43.64	71.69	115.33	0.67	0.58
3	156067	156211	156134	156139	145	YCRWdelta10	null	divergent	-,+	41.17	56.08	97.25	2.2	2.26
3	156862	156924	156894	156893	63	YCR019W	MAK32	divergent	-,+	7.25	9.11	16.36	0	0
3	158944	159086	159006	159015	143	YCR020C-A	MAK31	directional	-,-	24.63	43.12	67.75	1.08	1.59
3	159342	159538	159435	159440	197	YCR020C-A	MAK31	divergent	-,+	58.38	94.23	152.61	1.65	1.08
3	161802	162008	161910	161905	207	YCR021C	HSP30	directional	-,-	40.55	51.17	91.73	1.48	1.62
3	164751	164846	164789	164798.5	96	YCR021C	HSP30	directional	-,-	16.18	17.89	34.08	0.29	0.84
3	167606	168201	167777	167903.5	596	YCR026C	NPP1	directional	-,-	274.52	322.07	596.59	46.77	7.84
3	168556	168694	168634	168625	139	YCR026C	NPP1	NA	NA	34.28	31.49	65.78	0.55	0.84
3	170674	170822	170751	170748	149	ARS310	ARS310	directional	-,-	33.28	42.24	75.52	0.54	0.71
3	176740	177020	176892	176880	281	YCR028C	FEN2	directional	-,-	295.41	320.41	615.83	22.25	3.61
3	177712	177970	177828	177841	259	YCR028C-A	RIM1	directional	-,-	116.55	103.4	219.95	4.91	2.23
3	181189	181302	181256	181245.5	114	snR65	SNR65	directional	-,-	22.87	29.62	52.49	1.9	3.62
3	183122	183254	183201	183188	133	snR189	SNR189	divergent	-,+	32.28	16.38	48.66	0.81	1.66
3	190281	190522	190381	190401.5	242	YCR032W	BPH1	directional	+,+	117.04	134.42	251.46	4.28	1.7
3	194540	194772	194656	194656	233	YCR034W	FEN1	directional	+,+	173.27	273.78	447.05	23.85	5.33
3	197287	197536	197388	197411.5	250	YCR036W	RBK1	divergent	-,+	86.46	90.95	177.41	5.27	2.97
3	201339	201713	201528	201526	375	ARS314	ARS314	directional_overlapping	-,-	264.92	323.73	588.65	41.07	6.98
3	206784	206986	206877	206885	203	YCR042C	TAF2	NA	NA	61.55	69.48	131.03	5.54	4.23
3	209657	210077	209823	209867	421	YCR042C	TAF2	directional	-,-	144.94	246.8	391.74	13.91	3.55
3	210906	211120	210998	211013	215	YCR044C	PER1	directional	-,-	266.98	188.58	455.55	17.24	3.78
3	212194	212397	212305	212295.5	204	YCR045C	RRT12	directional	-,-	112.99	175.57	288.57	10.44	3.62
3	213908	214152	214016	214030	245	YCR046C	IMG1	directional	-,-	118.35	184.23	302.58	8.61	2.85
3	214672	214927	214804	214799.5	256	YCR046C	IMG1	directional	-,-	319.28	473.89	793.17	60.26	7.6
3	215349	216886	216003	216117.5	1538	YCR048W	ARE1	NA	NA	1159.16	1434.45	2593.61	139.88	5.39
3	217520	217721	217632	217620.5	202	YCR048W	ARE1	NA	NA	44.21	20.66	64.87	0.9	1.39
3	218094	218333	218180	218213.5	240	YCR051W	null	divergent_overlapping	-,+	205.8	129.68	335.49	5.86	1.75
3	219021	219262	219146	219141.5	242	YCR052W	RSC6	directional	+,+	222.31	134.43	356.73	20.2	5.66
3	220628	220887	220777	220757.5	260	YCR052W	RSC6	directional	+,+	229.53	211.53	441.06	10.76	2.44
3	224415	224595	224497	224505	181	YCR057C	PWP2	directional	-,-	35.35	63.2	98.56	0.69	0.7
3	227528	227780	227669	227654	253	YCR059C	YIH1	directional	-,-	128.46	149.6	278.07	2.81	1.01
3	228502	228702	228601	228602	201	YCR060W	TAH1	divergent	-,+	94.31	84.39	178.7	8.44	4.72
3	229017	229839	229498	229428	823	YCR061W	null	directional	+,+	1077.48	1174.35	2251.83	210.48	9.35
3	230217	230483	230332	230350	267	YCR061W	null	NA	NA	54.62	59.47	114.09	2.98	2.61
3	232324	232529	232435	232426.5	206	YCR063W	BUD31	directional	+,+	43.18	45.98	89.17	2.81	3.16
3	232849	233357	233180	233103	509	YCR063W	BUD31	directional	+,+	729.4	670.17	1399.57	51.11	3.65
3	235547	235667	235598	235607	121	YCR066W	RAD18	directional	+,+	17.93	33.53	51.46	0.17	0.34
3	240654	241294	241020	240974	641	YCR067C	SED4	divergent	-,+	596.76	536.35	1133.11	52.41	4.63
3	242921	243185	243080	243053	265	YCR068W	ATG15	directional	+,+	123.86	101.22	225.08	2.63	1.17
3	244844	245062	244962	244953	219	YCR072C	RSA4	directional	-,-	151.84	141.34	293.18	7.74	2.64
3	246618	246872	246762	246745	255	YCR073C	SSK22	directional	-,-	146.47	163.3	309.77	10.74	3.47
3	250877	251246	251030	251061.5	370	YCR073W-A	SOL2	divergent	-,+	491.18	332.5	823.68	61.82	7.5
3	252086	252171	252130	252128.5	86	YCR073W-A	SOL2	null	null	6.79	11.65	18.44	0	0
3	252999	253239	253141	253119	241	YCR075W-A	null	divergent	-,+	100.09	140.44	240.53	4.4	1.83
3	254271	254475	254380	254373	205	YCR076C	null	directional	-,-	89.36	67.76	157.12	1.02	0.65
3	256859	257116	256983	256987.5	258	YCR079W	PTC6	divergent	-,+	304.24	254.66	558.91	20.29	3.63
3	258454	258608	258541	258531	155	YCR081W	SRB8	directional	+,+	28.43	53.62	82.05	0.94	1.14
3	262882	263112	262977	262997	231	YCR081W	SRB8	directional	+,+	78.68	90.81	169.49	3	1.77
3	263318	263356	263322	263337	39	YCR082W	AHC2	null	null	5.43	9.72	15.15	0	0
3	263619	263792	263700	263705.5	174	YCR083W	TRX3	directional	+,+	59.7	40.98	100.67	1.51	1.5
3	266887	267578	267013	267232.5	692	YCR086W	CSM1	divergent	-,+	436.07	294.67	730.74	25.98	3.55
3	268741	269282	269167	269011.5	542	YCR088W	ABP1	divergent	-,+	129.46	156.8	286.26	6.65	2.32
3	271179	271375	271265	271277	197	YCR088W	ABP1	directional	+,+	98.47	93.66	192.13	5.28	2.75
3	277141	277363	277244	277252	223	ARS316	ARS316	divergent	-,+	137.49	145.97	283.47	8	2.82
3	278331	278588	278440	278459.5	258	YCR091W	KIN82	divergent	-,+	110.36	201.87	312.23	7.54	2.41
3	284130	284343	284260	284236.5	214	YCR093W	CDC39	divergent	-,+	51.5	90.25	141.75	0.83	0.58
3	290776	290921	290830	290848.5	146	YCR093W	CDC39	directional	+,+	34.99	28.55	63.54	0.68	1.07
3	293547	293772	293675	293659.5	226	YCR095C	OCA4	divergent	-,+	110.83	200.6	311.43	9.86	3.17
3	297948	298107	298022	298027.5	160	YCR097W	HMRA1	divergent	-,+	38.11	40.42	78.53	1.29	1.64
3	298542	298672	298605	298607	131	ARS318	ARS318	convergent	+,-	34.06	28.85	62.9	0.22	0.35
3	303308	303586	303439	303447	279	YCR098C	GIT1	directional_overlapping	-,-	96.38	109.2	205.58	3.72	1.81
3	308009	308559	308276	308284	551	YCR102C	null	directional	-,-	128.46	58.43	186.88	2.54	1.36
3	314250	314569	314363	314409.5	320	YCR105W	ADH7	directional	+,+	55.4	37.01	92.41	0.45	0.49
3	314949	315162	315052	315055.5	214	YCR106W	RDS1	directional	+,+	89.52	117.54	207.05	5.51	2.66
4	19306	19447	19385	19376.5	142	YDL243C	AAD4	divergent	-,+	29.54	31.19	60.73	0.16	0.27
4	19912	20497	20282	20204.5	586	YDL241W	null	divergent	-,+	259.31	349.76	609.06	11.21	1.84
4	22429	22624	22517	22526.5	196	YDL240W	LRG1	directional	+,+	86.79	51.68	138.47	1.22	0.88
4	28827	29001	28921	28914	175	YDL238C	GUD1	directional	-,-	56.26	43.05	99.31	1.24	1.25
4	30519	30650	30588	30584.5	132	YDL237W	AIM6	divergent	-,+	22.18	22.13	44.32	0.24	0.54
4	32003	32282	32123	32142.5	280	YDL236W	PHO13	directional	+,+	283.74	363.31	647.05	24.01	3.71
4	34039	34282	34190	34160.5	244	YDL234C	GYP7	directional	-,-	152.54	107.98	260.51	5.81	2.23
4	35268	35444	35336	35356	177	YDL234C	GYP7	NA	NA	17.17	40.3	57.47	0.17	0.3
4	36590	36797	36681	36693.5	208	YDL233W	null	divergent	-,+	76.74	78.76	155.5	2.7	1.74
4	38301	38476	38403	38388.5	176	YDL232W	OST4	directional	+,+	35.64	32.04	67.68	0.33	0.49
4	42335	42589	42428	42462	255	YDL230W	PTP1	divergent	-,+	67.1	105.86	172.96	1.24	0.72
4	43802	43985	43905	43893.5	184	YDL229W	SSB1	directional	+,+	66.08	50.9	116.98	0.98	0.83
4	45960	46521	46342	46240.5	562	YDL227C	HO	convergent	+,-	232.04	396.15	628.2	16.14	2.57
4	47837	48047	47954	47942	211	YDL227C	HO	NA	NA	115.56	89.2	204.75	4.43	2.16
4	49315	49446	49385	49380.5	132	YDL227C	HO	directional	-,-	25.48	12.17	37.66	0.12	0.31
4	49758	49855	49810	49806.5	98	YDL226C	GCS1	directional	-,-	20.95	11.65	32.6	0.06	0.19
4	52161	52416	52259	52288.5	256	YDL226C	GCS1	divergent	-,+	278.81	348.84	627.65	5.13	0.82
4	56712	56983	56849	56847.5	272	YDL223C	HBT1	directional	-,-	94.32	128.44	222.76	3.59	1.61
4	60936	61450	61085	61193	515	YDL222C	FMP45	NA	NA	128.23	95.12	223.35	6.9	3.09
4	62093	63201	62450	62647	1109	YDL220C	CDC13	NA	NA	384.38	305.99	690.37	14.61	2.12
4	68794	68946	68863	68870	153	YDL216C	RRI1	directional	-,-	36.98	32.41	69.39	0.41	0.59
4	70369	70484	70441	70426.5	116	YDL216C	RRI1	directional	-,-	18.82	22.29	41.11	0.22	0.55
4	73499	73550	73522	73524.5	52	YDL215C	GDH2	NA	NA	11.77	6.93	18.7	0	0
4	74121	74379	74235	74250	259	YDL214C	PRR2	directional	-,-	51.29	42.59	93.87	0.79	0.84
4	76799	77283	77149	77041	485	YDL213C	NOP6	directional	-,-	112.9	73.05	185.94	4.15	2.23
4	77977	78349	78069	78163	373	YDL213C	NOP6	divergent	-,+	64.32	70.3	134.61	0.42	0.31
4	80516	80653	80580	80584.5	138	YDL212W	SHR3	directional	+,+	25.42	23.75	49.17	0.1	0.21
4	83730	83996	83902	83863	267	tG(GCC)D1	null	divergent	-,+	48.07	95.06	143.13	2.47	1.73
4	87287	87515	87413	87401	229	YDL208W	NHP2	divergent	-,+	232.35	137.15	369.5	12.82	3.47
4	88031	88218	88119	88124.5	188	YDL207W	GLE1	directional	+,+	57.23	45.73	102.96	0.54	0.52
4	89842	90027	89933	89934.5	186	YDL207W	GLE1	directional	+,+	69.8	77.86	147.66	1.88	1.27
4	93924	94491	94065	94207.5	568	YDL204W	RTN2	divergent	-,+	336.08	319.91	655.98	15.35	2.34
4	98136	98430	98271	98283	295	YDL202W	MRPL11	divergent	-,+	89.26	80.52	169.78	0.79	0.47
4	103423	103598	103506	103510.5	176	YDL198C	GGC1	directional	-,-	78.47	67.03	145.5	2.96	2.04
4	104651	104916	104800	104783.5	266	YDL197C	ASF2	directional	-,-	259.75	192.06	451.81	15.98	3.54
4	106511	107103	106889	106807	593	YDL197C	ASF2	divergent	-,+	168.69	268.66	437.34	3.96	0.91
4	111197	111346	111285	111271.5	150	YDL195W	SEC31	directional	+,+	19.09	46.91	66	0.53	0.8
4	114342	114597	114452	114469.5	256	YDL193W	NUS1	directional	+,+	87.08	123.5	210.58	2.7	1.28
