CHROM	HS_START	HS_END	LENGTH	HITS	FEATURE_NAME	NAME	midpoint	Type	Direction	IGR	IGR.Start	IGR.End
2	664762	664961	200	364	YBR220C	null	664861.5	directional_overlapping	-,-	YBR220C_YBR221C	664672	665147
2	666442	666652	211	737	YBR222C	PCS60	666547	NA	NA	NA	NA	NA
2	668447	668881	435	562	YBR223C	TDP1	668664	NA	NA	NA	NA	NA
2	670297	670449	153	138	YBR223C	TDP1	670373	divergent	-,+	YBR223C_YBR225W	670292	670621
2	679257	679456	200	343	YBR229C	ROT2	679356.5	directional	-,-	YBR229C_YBR230C	679216	679543
2	680048	680810	763	1585	LSR1	LSR1	680429	NA	NA	NA	NA	NA
2	681920	682278	359	621	YBR231C	SWC5	682099	convergent	+,-	YBR230W-A_YBR231C	680557	682173
2	683140	683301	162	165	YBR231C	SWC5	683220.5	divergent	-,+	YBR231C_YBR233W	683085	683422
2	684819	684932	114	96	YBR233W-A	DAD3	684875.5	directional	+,+	YBR233W_YBR233W-A	684664	684971
2	686667	686783	117	169	YBR234C	ARC40	686725	divergent	-,+	YBR234C_YBR235W	686587	686895
2	697467	698091	625	2030	YBR238C	null	697779	directional	-,-	YBR238C_YBR239C	697297	698348
2	700163	700285	123	111	YBR240C	THI2	700224	directional	-,-	YBR239C_YBR240C	699938	700484
2	702100	703400	1301	2928	YBR241C	null	702750	NA	NA	NA	NA	NA
2	704188	704466	279	391	ARS222	null	704327	divergent	-,+	YBR241C_YBR242W	704050	704664
2	706829	707334	506	536	YBR243C	ALG7	707081.5	divergent	-,+	YBR243C_YBR244W	706788	707522
2	711412	711530	119	133	YBR245C	ISW1	711471	NA	NA	NA	NA	NA
2	716581	716778	198	246	YBR249C	ARO4	716679.5	directional	-,-	YBR248C_YBR249C	716460	716876
2	718163	718962	800	2969	YBR250W	SPO23	718562.5	divergent	-,+	YBR249C_YBR250W	717989	719027
2	721173	721258	86	65	YBR251W	MRPS5	721215.5	directional	+,+	YBR250W_YBR251W	720599	721384
2	722426	722580	155	139	YBR252W	DUT1	722503	directional	+,+	YBR251W_YBR252W	722308	722605
2	723044	723213	170	261	YBR252W	DUT1	723128.5	directional	+,+	YBR252W_YBR253W	723049	723264
2	728155	728366	212	278	YBR256C	RIB5	728260.5	divergent	-,+	YBR256C_YBR257W	728097	728879
2	730181	730304	124	112	YBR258C	SHG1	730242.5	divergent	-,+	YBR258C_YBR259W	730157	730381
2	731401	731480	80	59	YBR259W	null	731440.5	NA	NA	NA	NA	NA
2	734618	735006	389	488	YBR261C	TAE1	734812	directional	-,-	YBR260C_YBR261C	734634	734826
2	735522	735709	188	456	YBR261C	TAE1	735615.5	directional	-,-	YBR261C_YBR262C	735525	735714
2	736018	736271	254	527	YBR263W	SHM1	736144.5	divergent	-,+	YBR262C_YBR263W	736035	736258
2	738342	738594	253	782	YBR265W	TSC10	738468	divergent	-,+	YBR264C_YBR265W	738364	738576
2	739636	739854	219	371	YBR267W	REI1	739745	directional	+,+	YBR265W_YBR267W	739539	739835
2	741085	741325	241	589	YBR268W	MRPL37	741205	directional	+,+	YBR267W_YBR268W	741017	741293
2	741679	741814	136	154	ARS224	null	741746.5	convergent	+,-	YBR268W_YBR269C	741611	742154
2	742567	742760	194	210	YBR269C	FMP21	742663.5	directional	-,-	YBR269C_YBR270C	742571	742755
2	744410	744812	403	582	YBR270C	BIT2	744611	divergent	-,+	YBR270C_YBR271W	744393	744846
2	745877	745943	67	55	YBR271W	null	745910	NA	NA	NA	NA	NA
2	747830	747984	155	175	YBR272C	HSM3	747907	directional	-,-	YBR272C_YBR273C	747798	748055
2	749397	749523	127	96	YBR273C	UBX7	749460	divergent	-,+	YBR273C_YBR274W	749366	749588
2	757261	757424	165	150	ARS225	null	757342.5	directional	-,-	YBR275C_YBR276C	757101	757615
2	760127	760348	222	296	YBR278W	DPB3	760237.5	divergent	-,+	YBR276C_YBR278W	760039	760289
2	760889	761198	310	453	YBR278W	DPB3	761043.5	directional	+,+	YBR278W_YBR279W	760895	761252
2	767673	768167	495	326	YBR281C	DUG2	767920	divergent	-,+	YBR281C_YBR282W	767602	768235
2	770640	770872	233	246	YBR283C	SSH1	770756	divergent	-,+	YBR283C_YBR284W	770411	771234
2	771094	771214	121	80	YBR284W	null	771154	divergent	-,+	YBR283C_YBR284W	770411	771234
2	773529	773788	260	301	YBR284W	null	773658.5	directional	+,+	YBR284W_YBR285W	773628	773917
2	774505	774606	102	62	YBR286W	APE3	774555.5	directional	+,+	YBR285W_YBR286W	774352	774695
2	776304	776495	192	196	YBR286W	APE3	776399.5	directional	+,+	YBR286W_YBR287W	776309	776566
2	784680	784859	180	177	YBR291C	CTP1	784769.5	divergent	-,+	YBR291C_YBR293W	784568	787000
2	786439	786610	172	236	YBR293W	VBA2	786524.5	divergent	-,+	YBR291C_YBR293W	784568	787000
2	786887	787011	125	107	YBR293W	VBA2	786949	divergent	-,+	YBR291C_YBR293W	784568	787000
2	788735	788859	125	120	YBR293W	VBA2	788797	directional	+,+	YBR293W_YBR294W	788425	789229
2	792209	792331	122	77	ARS228	null	792270	directional	+,+	YBR294W_YBR295W	791809	792842
2	792562	792708	147	177	YBR295W	PCA1	792635	directional	+,+	YBR294W_YBR295W	791809	792842
2	798808	799187	380	570	YBR296C	PHO89	798997.5	directional	-,-	YBR296C_YBR296C-A	798516	800116
2	800217	800368	152	158	YBR296C-A	null	800292.5	divergent	-,+	YBR296C-A_YBR297W	800236	800516
2	804930	805076	147	173	YBR298C-A	null	805003	directional	-,-	YBR298C_YBR298C-A	804469	805028
3	38913	39084	172	260	ARS305	ARS305	38998.5	directional	-,-	YCL050C_YCL049C	38801	39785
3	39459	39625	167	133	ARS305	ARS305	39542	directional	-,-	YCL050C_YCL049C	38801	39785
3	40760	40974	215	866	YCL049C	null	40867	divergent	-,+	YCL049C_YCL048W-A	40724	41487
3	41885	42049	165	206	YCL048W	SPS22	41967	directional	+,+	YCL048W-A_YCL048W	41727	42164
3	44480	44522	43	38	YCL047C	null	44501	directional	-,-	YCL047C_YCL045C	44437	44622
3	50388	50473	86	51	YCL042W	null	50430.5	divergent_overlapping	-,+	YCL043C_YCL042W	50221	50583
3	50817	50872	56	46	YCL042W	null	50844.5	NA	NA	NA	NA	NA
3	51738	51827	90	67	YCL040W	GLK1	51782.5	NA	NA	NA	NA	NA
3	52435	52486	52	45	YCL040W	GLK1	52460.5	directional_overlapping	+,+	YCL040W_YCL039W	52340	52644
3	56654	56849	196	515	YCL038C	ATG22	56751.5	directional	-,-	YCL038C_YCL037C	56527	57373
3	58872	58966	95	67	YCL036W	GFD2	58919	divergent	-,+	YCL037C_YCL036W	58678	59025
3	61244	61591	348	339	YCL034W	LSB5	61417.5	divergent	-,+	YCL035C_YCL034W	61173	61657
3	65584	65690	107	261	YCL031C	RRP7	65637	directional	-,-	YCL031C_YCL030C	65568	65933
3	68444	68619	176	162	YCL029C	BIK1	68531.5	directional	-,-	YCL030C_YCL029C	68333	68598
3	74078	74285	208	367	YCL026C-B	HBN1	74181.5	directional	-,-	YCL026C-B_YCL026C-A	73986	74703
3	78075	78440	366	445	YCL025C	AGP1	78257.5	divergent	-,+	YCL025C_YCL024W	77919	79161
3	83419	83484	66	50	YCL021W-A	null	83451.5	directional	+,+	YCL024W_YCL021W-A	82275	83619
3	90756	91235	480	1549	YCLWTy2-1	null	90995.5	directional_overlapping	+,+	YCL020W_YCL018W	86418	91323
3	93149	93273	125	294	YCL017C	NFS1	93211	NA	NA	NA	NA	NA
3	94389	94445	57	54	YCL017C	NFS1	94417	directional	-,-	YCL017C_YCL016C	94270	94620
3	96027	96133	107	100	YCL014W	BUD3	96080	divergent	-,+	YCL016C_YCL014W	95763	96280
3	103445	103493	49	35	YCL010C	SGF29	103469	directional	-,-	YCL011C_YCL010C	103358	103570
3	104361	104551	191	317	YCL010C	SGF29	104456	directional	-,-	YCL010C_YCL009C	104350	104618
3	105596	105770	175	328	YCL008C	STP22	105683	directional	-,-	YCL009C_YCL008C	105548	105695
3	106883	107020	138	117	YCL005W-A	VMA9	106951.5	divergent	-,+	YCL008C_YCL005W-A	106853	107022
3	107799	107955	157	184	YCL005W	LDB16	107877	directional	+,+	YCL005W-A_YCL005W	107417	108020
3	108928	108990	63	45	ARS307	ARS307	108959	directional	+,+	YCL005W_YCL004W	108791	109104
3	111731	111817	87	49	YCL002C	null	111774	divergent	-,+	YCL002C_YCL001W	111674	111913
3	122650	122807	158	101	YCR005C	CIT2	122728.5	directional	-,-	YCR005C_YCR007C	122326	126008
3	125309	125405	97	80	YCR007C	null	125357	directional	-,-	YCR005C_YCR007C	122326	126008
3	127852	127910	59	28	tN(GUU)C	null	127881	divergent	-,+	YCR007C_YCR008W	126728	128467
3	131985	132071	87	60	ARS309	ARS309	132028	directional	-,-	YCR009C_YCR010C	131540	132270
3	133381	133627	247	276	YCR011C	ADP1	133504	directional	-,-	YCR010C_YCR011C	133122	133721
3	137176	137501	326	345	YCR012W	PGK1	137338.5	divergent	-,+	YCR011C_YCR012W	136871	137743
3	147743	147870	128	99	YCR017C	CWH43	147806.5	directional	-,-	YCR017C_YCR018C	147632	148235
3	151841	151944	104	156	YCRWdelta10	null	151892.5	divergent	-,+	YCR018C_YCR019W	148901	152834
3	152588	152697	110	82	YCR019W	MAK32	152642.5	divergent	-,+	YCR018C_YCR019W	148901	152834
3	154719	154850	132	199	YCR020C-A	MAK31	154784.5	directional	-,-	YCR020C_YCR020C-A	154657	154827
3	155093	155272	180	304	YCR020C-A	MAK31	155182.5	divergent	-,+	YCR020C-A_YCR020W-B	155094	155317
3	157611	157745	135	94	YCR021C	HSP30	157678	directional	-,-	YCR021C_YCR023C	157103	158533
3	163380	163949	570	694	YCR026C	NPP1	163664.5	directional	-,-	YCR024C-A_YCR026C	163063	164106
3	164355	164415	61	58	YCR026C	NPP1	164385	NA	NA	NA	NA	NA
3	166497	166539	43	62	ARS310	ARS310	166518	directional	-,-	YCR026C_YCR027C	166335	167365
3	172506	172750	245	1330	YCR028C	FEN2	172628	directional	-,-	YCR028C_YCR028C-A	172420	172945
3	173490	173707	218	315	YCR028C-A	RIM1	173598.5	directional	-,-	YCR028C-A_YCR030C	173436	173821
3	176536	176702	167	117	YCR030C	SYP1	176619	directional	-,-	YCR030C_YCR031C	176434	177495
3	176926	177064	139	105	snR65	SNR65	176995	directional	-,-	YCR030C_YCR031C	176434	177495
3	178336	178434	99	82	YCR031C	RPS14A	178385	divergent	-,+	YCR031C_YCR032W	178216	179515
3	178877	179006	129	90	snR189	SNR189	178941.5	divergent	-,+	YCR031C_YCR032W	178216	179515
3	186038	186247	210	301	YCR032W	BPH1	186142.5	directional	+,+	YCR032W_YCR033W	186019	186484
3	190306	190480	175	267	YCR034W	FEN1	190393	directional	+,+	YCR033W_YCR034W	190165	190587
3	193080	193250	171	203	YCR036W	RBK1	193165	divergent	-,+	YCR035C_YCR036W	193014	193292
3	197080	197463	384	1087	ARS314	ARS314	197271.5	directional_overlapping	-,-	YCR037C_YCR038C	197181	197616
3	202560	202707	148	208	YCR042C	TAF2	202633.5	NA	NA	NA	NA	NA
3	205422	205799	378	571	YCR042C	TAF2	205610.5	directional	-,-	YCR042C_YCR043C	205393	206256
3	206673	206854	182	665	YCR044C	PER1	206763.5	directional	-,-	YCR043C_YCR044C	206640	206872
3	207948	208151	204	519	YCR045C	RRT12	208049.5	directional	-,-	YCR044C_YCR045C	207946	208130
3	209647	209890	244	874	YCR046C	IMG1	209768.5	directional	-,-	YCR045C_YCR046C	209606	209909
3	210428	210678	251	1778	YCR046C	IMG1	210553	directional	-,-	YCR046C_YCR047C	210419	210713
3	211028	211252	225	163	YCR047C	BUD23	211140	NA	NA	NA	NA	NA
3	211572	212413	842	5672	YCR048W	ARE1	211992.5	NA	NA	NA	NA	NA
3	213275	213453	179	145	YCR048W	ARE1	213364	NA	NA	NA	NA	NA
3	213876	214078	203	838	YCR051W	null	213977	divergent_overlapping	-,+	YCR050C_YCR051W	213768	214066
3	214797	215003	207	367	YCR052W	RSC6	214900	directional	+,+	YCR051W_YCR052W	214735	214989
3	216394	216625	232	534	YCR052W	RSC6	216509.5	directional	+,+	YCR052W_YCR053W	216441	216692
3	220198	220338	141	138	YCR057C	PWP2	220268	directional	-,-	YCR054C_YCR057C	220063	220452
3	223312	223508	197	319	YCR059C	YIH1	223410	directional	-,-	YCR057C_YCR059C	223224	223449
3	224263	224452	190	266	YCR060W	TAH1	224357.5	divergent	-,+	YCR059C_YCR060W	224226	224394
3	224781	225560	780	5435	YCR061W	null	225170.5	directional	+,+	YCR060W_YCR061W	224730	225558
3	225996	226234	239	131	YCR061W	null	226115	NA	NA	NA	NA	NA
3	228118	228254	137	106	YCR063W	BUD31	228186	directional	+,+	YCR061W_YCR063W	227454	228313
3	228640	229091	452	2043	YCR063W	BUD31	228865.5	directional	+,+	YCR063W_YCR065W	228787	229305
3	231312	231402	91	57	YCR066W	RAD18	231357	directional	+,+	YCR065W_YCR066W	231000	231495
3	236444	237019	576	1132	YCR067C	SED4	236731.5	divergent	-,+	YCR067C_YCR068W	236318	237209
3	238709	238918	210	238	YCR068W	ATG15	238813.5	directional	+,+	YCR068W_YCR069W	238772	239050
3	240625	240776	152	365	YCR072C	RSA4	240700.5	directional	-,-	YCR071C_YCR072C	240539	240800
3	242400	242575	177	328	YCR073C	SSK22	242487.5	directional	-,-	YCR072C_YCR073C	242348	242584
3	246651	246983	333	1410	YCR073W-A	SOL2	246817	divergent	-,+	YCR073C_YCR073W-A	246580	246959
3	248739	248976	238	325	YCR075W-A	null	248857.5	divergent	-,+	YCR075C_YCR075W-A	248812	248971
3	250047	250226	180	269	YCR076C	null	250136.5	directional	-,-	YCR076C_YCR077C	250042	250234
3	252615	252867	253	666	YCR079W	PTC6	252741	divergent	-,+	YCR077C_YCR079W	252625	252841
3	254238	254325	88	85	YCR081W	SRB8	254281.5	directional	+,+	YCR079W_YCR081W	254170	254367
3	258660	258851	192	277	YCR081W	SRB8	258755.5	directional	+,+	YCR081W_YCR082W	258651	258879
3	259400	259513	114	83	YCR083W	TRX3	259456.5	directional	+,+	YCR082W_YCR083W	259266	259574
3	262667	263293	627	939	YCR086W	CSM1	262980	divergent	-,+	YCR084C_YCR086W	262449	263388
3	264863	264993	131	148	YCR088W	ABP1	264928	divergent	-,+	YCR087C-A_YCR088W	264464	265064
3	266963	267087	125	170	YCR088W	ABP1	267025	directional	+,+	YCR088W_YCR089W	266843	267430
3	272926	273121	196	292	ARS316	ARS316	273023.5	divergent	-,+	YCR090C_YCR091W	272860	274400
3	274093	274300	208	416	YCR091W	KIN82	274196.5	divergent	-,+	YCR090C_YCR091W	272860	274400
3	279904	280067	164	150	YCR093W	CDC39	279985.5	divergent	-,+	YCR092C_YCR093W	279817	280113
3	289342	289504	163	180	YCR095C	OCA4	289423	divergent	-,+	YCR095C_YCR095W-A	289255	289635
3	293718	293851	134	177	YCR097W	HMRA1	293784.5	divergent	-,+	YCR096C_YCR097W	293535	293831
3	294301	294406	106	90	ARS318	ARS318	294353.5	convergent	+,-	YCR097W_YCR098C	294318	297045
3	299099	299336	238	248	YCR098C	GIT1	299217.5	directional_overlapping	-,-	YCR098C_YCR099C	298602	300828
3	304023	304104	82	63	YCR102C	null	304063.5	directional	-,-	YCR101C_YCR102C	303027	304357
3	310029	310297	269	141	YCR105W	ADH7	310163	directional	+,+	YCR105W_YCR106W	310152	310954
3	310708	310899	192	257	YCR106W	RDS1	310803.5	directional	+,+	YCR105W_YCR106W	310152	310954
4	19221	19439	219	239	YDL243C	AAD4	19330	divergent	-,+	YDL243C_YDL241W	18566	20634
4	19931	20474	544	1420	YDL241W	null	20202.5	divergent	-,+	YDL243C_YDL241W	18566	20634
4	22447	22593	147	172	YDL240W	LRG1	22520	directional	+,+	YDL241W_YDL240W	21006	22822
4	28808	28984	177	269	YDL238C	GUD1	28896	directional	-,-	YDL239C_YDL238C	28775	28984
4	30533	30636	104	78	YDL237W	AIM6	30584.5	divergent	-,+	YDL238C_YDL237W	30454	30656
4	32013	32257	245	1457	YDL236W	PHO13	32135	directional	+,+	YDL237W_YDL236W	31829	32295
4	34057	34278	222	448	YDL234C	GYP7	34167.5	directional	-,-	YDL235C_YDL234C	33918	34237
4	35256	35444	189	163	YDL234C	GYP7	35350	NA	NA	NA	NA	NA
4	36604	36758	155	228	YDL233W	null	36681	divergent	-,+	YDL234C_YDL233W	36478	36797
4	38381	38456	76	64	YDL232W	OST4	38418.5	directional	+,+	YDL233W_YDL232W	38174	38487
4	42347	42625	279	282	YDL230W	PTP1	42486	divergent	-,+	YDL231C_YDL230W	42245	42700
4	43875	43954	80	58	YDL229W	SSB1	43914.5	directional	+,+	YDL230W_YDL229W	43708	44065
4	45991	46506	516	1088	YDL227C	HO	46248.5	convergent	+,-	YDL229W_YDL227C	45907	46271
4	47850	48029	180	321	YDL227C	HO	47939.5	NA	NA	NA	NA	NA
4	49352	49436	85	49	YDL227C	HO	49394	directional	-,-	YDL227C_YDL226C	48032	51115
4	49753	49880	128	127	YDL226C	GCS1	49816.5	directional	-,-	YDL227C_YDL226C	48032	51115
4	52208	52372	165	779	YDL226C	GCS1	52290	divergent	-,+	YDL226C_YDL225W	52174	52445
4	56730	56950	221	267	YDL223C	HBT1	56840	directional	-,-	YDL224C_YDL223C	56347	57265
4	60583	60665	83	51	YDL223C	HBT1	60624	directional	-,-	YDL223C_YDL222C	60406	60872
4	60921	61488	568	583	YDL222C	FMP45	61204.5	NA	NA	NA	NA	NA
4	62081	63163	1083	2312	YDL220C	CDC13	62622	NA	NA	NA	NA	NA
4	68818	68902	85	56	YDL216C	RRI1	68860	directional	-,-	YDL217C_YDL216C	68607	68997
4	70370	70482	113	84	YDL216C	RRI1	70426	directional	-,-	YDL216C_YDL215C	70320	70640
4	73481	73560	80	66	YDL215C	GDH2	73520.5	NA	NA	NA	NA	NA
4	74144	74364	221	275	YDL214C	PRR2	74254	directional	-,-	YDL215C_YDL214C	73919	74446
4	76781	77277	497	837	YDL213C	NOP6	77029	directional	-,-	YDL214C_YDL213C	76546	77289
4	77987	78095	109	129	YDL213C	NOP6	78041	divergent	-,+	YDL213C_YDL212W	77967	78426
4	83725	83979	255	421	tG(GCC)D1	null	83852	divergent	-,+	YDL211C_YDL210W	80413	84270
4	87256	87492	237	945	YDL208W	NHP2	87374	divergent	-,+	YDL209C_YDL208W	87227	87512
4	88042	88220	179	312	YDL207W	GLE1	88131	directional	+,+	YDL208W_YDL207W	87983	88248
4	89859	90006	148	211	YDL207W	GLE1	89932.5	directional	+,+	YDL207W_YDL206W	89865	90176
4	93926	94487	562	649	YDL204W	RTN2	94206.5	divergent	-,+	YDL205C_YDL204W	93746	94605
4	98151	98416	266	411	YDL202W	MRPL11	98283.5	divergent	-,+	YDL203C_YDL202W	97954	98475
4	101125	101174	50	46	YDL200C	MGT1	101149.5	directional	-,-	YDL200C_YDL199C	101068	101290
4	103408	103606	199	499	YDL198C	GGC1	103507	directional	-,-	YDL199C_YDL198C	103354	103649
4	104645	104925	281	1701	YDL197C	ASF2	104785	directional	-,-	YDL198C_YDL197C	104552	104917
4	106504	107067	564	1815	YDL197C	ASF2	106785.5	divergent	-,+	YDL197C_YDL195W	106495	107208
4	111219	111341	123	97	YDL195W	SEC31	111280	directional	+,+	YDL195W_YDL194W	111030	111580
4	114345	114606	262	703	YDL193W	NUS1	114475.5	directional	+,+	YDL194W_YDL193W	114235	114672
4	115996	116099	104	120	YDL193W	NUS1	116047.5	directional	+,+	YDL193W_YDL192W	115800	116321
4	121810	121988	179	286	YDL189W	RBS1	121899	divergent	-,+	YDL190C_YDL189W	121593	122078
4	125230	125591	362	243	YDL186W	null	125410.5	divergent	-,+	YDL188C_YDL186W	124999	125616
4	126460	126603	144	251	YDL186W	null	126531.5	directional	+,+	YDL186W_YDL185W	126450	126787
4	131014	131066	53	62	YDL183C	null	131040	NA	NA	NA	NA	NA
4	132745	133259	515	990	YDL182W	LYS20	133002	divergent	-,+	YDL183C_YDL182W	131834	133437
4	134753	135054	302	1390	YDL182W	LYS20	134903.5	directional	+,+	YDL182W_YDL181W	134724	135179
4	135557	135690	134	137	YDL181W	INH1	135623.5	directional	+,+	YDL181W_YDL180W	135437	135896
4	137922	138038	117	189	YDL179W	PCL9	137980	directional	+,+	YDL180W_YDL179W	137540	138291
4	139299	139415	117	91	YDL179W	PCL9	139357	directional	+,+	YDL179W_YDL178W	139206	139522
4	141789	141904	116	82	YDL177C	null	141846.5	divergent	-,+	YDL177C_YDL176W	141722	142097
4	145609	145742	134	106	YDL174C	DLD1	145675.5	directional	-,-	YDL175C_YDL174C	145519	145826
4	147817	148149	333	237	YDL173W	PAR32	147983	divergent	-,+	YDL174C_YDL173W	147590	148191
4	148851	148989	139	110	YDL173W	PAR32	148920	NA	NA	NA	NA	NA
4	155871	156282	412	1750	YDL170W	UGA3	156076.5	divergent	-,+	YDL171C_YDL170W	155641	156318
4	158773	159001	229	1219	YDL169C	UGX2	158887	divergent	-,+	YDL169C_YDL168W	158736	159604
4	159258	159512	255	1731	YDL168W	SFA1	159385	divergent	-,+	YDL169C_YDL168W	158736	159604
4	163233	163382	150	233	YDL166C	FAP7	163307.5	directional	-,-	YDL167C_YDL166C	163155	163449
4	164021	164253	233	728	YDL166C	FAP7	164137	divergent	-,+	YDL166C_YDL165W	164043	164290
4	167323	167694	372	761	YDL161W	ENT1	167508.5	divergent	-,+	YDL164C_YDL161W	167255	167714
4	172204	172608	405	962	YDL159W	STE7	172406	directional	+,+	YDL159W-A_YDL159W	172314	172481
4	174613	174815	203	462	YDL157C	null	174714	divergent	-,+	YDL157C_YDL156W	174589	174918
4	176370	176630	261	908	YDL156W	null	176500	directional	+,+	YDL156W_YDL155W	176487	176773
4	178138	178274	137	245	YDL154W	MSH5	178206	directional	+,+	YDL155W_YDL154W	178057	178334
4	183135	183237	103	86	YDL150W	RPC53	183186	divergent	-,+	YDL153C_YDL150W	183019	183343
4	184694	184847	154	163	YDL149W	ATG9	184770.5	directional	+,+	YDL150W_YDL149W	184612	184925
4	190693	190843	151	98	YDL147W	RPN5	190768	divergent	-,+	YDL148C_YDL147W	190587	190924
4	192409	192460	52	80	YDL147W	RPN5	192434.5	directional	+,+	YDL147W_YDL146W	192262	192750
4	198441	198695	255	3859	YDL144C	null	198568	directional	-,-	YDL145C_YDL144C	198177	198662
4	199717	199975	259	2458	YDL144C	null	199846	divergent	-,+	YDL144C_YDL143W	199733	199996
4	202611	202807	197	404	YDL142C	CRD1	202709	divergent	-,+	YDL142C_YDL141W	202571	203039
4	211158	211249	92	88	YDL139C	SCM3	211203.5	directional	-,-	YDL140C_YDL139C	210562	211375
4	212115	212207	93	96	YDL139C	SCM3	212161	divergent	-,+	YDL139C_YDL138W	212047	213351
4	212716	213078	363	2010	ARS409	null	212897	divergent	-,+	YDL139C_YDL138W	212047	213351
4	215868	215944	77	48	YDL137W	ARF2	215906	directional	+,+	YDL138W_YDL137W	215643	216157
4	217346	217426	81	60	YDL136W	RPL35B	217386	directional	+,+	YDL137W_YDL136W	217074	217599
4	221933	222216	284	311	YDL133C-A	RPL41B	222074.5	divergent	-,+	YDL133C-A_YDL133W	221801	222426
4	223825	223936	112	92	YDL133W	null	223880.5	directional	+,+	YDL133W_YDL132W	223740	224303
4	226971	227267	297	460	YDL131W	LYS21	227119	directional	+,+	YDL132W_YDL131W	226751	227392
4	228953	229113	161	152	YDL130W-A	STF1	229033	directional	+,+	YDL131W_YDL130W-A	228715	229170
4	230680	230851	172	244	YDL130W	RPP1B	230765.5	directional	+,+	YDL130W_YDL129W	230527	231023
4	232327	232508	182	289	YDL128W	VCX1	232417.5	directional	+,+	YDL129W_YDL128W	231899	232651
4	234169	234643	475	767	YDL128W	VCX1	234406	directional	+,+	YDL128W_YDL127W	233887	234926
4	238766	238932	167	163	YDL125C	HNT1	238849	directional	-,-	YDL126C_YDL125C	238664	239018
4	239580	240149	570	702	YDL125C	HNT1	239864.5	divergent	-,+	YDL125C_YDL124W	239606	240258
4	241227	241322	96	58	YDL124W	null	241274.5	directional	+,+	YDL124W_YDL123W	241197	241417
4	242045	242284	240	780	YDL123W	SNA4	242164.5	directional	+,+	YDL123W_YDL122W	241840	242551
4	248053	248085	33	26	YDL118W	null	248069	directional_overlapping	+,+	YDL118W_YDL117W	247682	248580
4	251326	251500	175	191	YDL116W	NUP84	251413	directional	+,+	YDL117W_YDL116W	251238	251565
4	255184	255542	359	238	YDL115C	IWR1	255363	divergent	-,+	YDL115C_YDL114W	255126	255603
4	258638	258822	185	344	YDL113C	ATG20	258730	divergent	-,+	YDL113C_YDL112W	258555	258914
4	264162	264439	278	861	YDL111C	RRP42	264300.5	directional	-,-	YDL111C_YDL110C	264110	264511
4	264975	265238	264	525	YDL110C	TMA17	265106.5	directional	-,-	YDL110C_YDL109C	264964	265257
